Stream,IQScore,CareerOutcome
Science,95.96802504639001,Psychology
Arts,114.92391564734487,Teaching
Commerce,117.2974622469253,Data Science
Science,123.42859411815456,Engineering
Commerce,117.88419382071959,Research Scientist
Commerce,92.048438068389,Teaching
Science,114.66267324565223,Teaching
Science,117.08297140375544,Research Scientist
Commerce,107.03068642702046,Teaching
Commerce,114.60153756063022,Writing/Author
Commerce,132.23150958021117,Data Science
Arts,114.77491826421175,Teaching
Science,109.76867302732363,Writing/Author
Science,118.6324582285468,Research Scientist
Commerce,137.46337147284854,Data Science
Commerce,111.3321591303443,Writing/Author
Commerce,104.83897349753572,Teaching
Arts,133.69776493347942,Data Science
Commerce,104.54491559085288,Psychology
Arts,112.75578153926782,Writing/Author
Arts,105.81322438198524,Teaching
Commerce,115.97010650521158,Data Science
Arts,119.04355210161128,Engineering
Arts,114.18796221567557,Social Work
Commerce,83.53869464256402,Teaching
Arts,126.2755593843209,Engineering
Arts,130.06286701460903,Engineering
Commerce,112.42773887343745,Writing/Author
Science,123.3275900725036,Computer Science
Science,104.52751023345004,Writing/Author
Commerce,125.46859321183334,Data Science
Arts,118.49463824883699,Computer Science
Arts,122.60673783238558,Computer Science
Arts,94.22457958991986,Psychology
Arts,105.40549623512665,Teaching
Arts,106.38164373791005,Writing/Author
Commerce,111.39894626773935,Teaching
Commerce,106.84867368780384,Psychology
Commerce,126.94136116674977,Engineering
Commerce,99.79092174890161,Teaching
Science,124.8734786211727,Research Scientist
Science,139.4593109286083,Research Scientist
Science,114.7547204735262,Social Work
Science,111.02904138070758,Writing/Author
Science,99.78999789640667,Social Work
Science,122.50754351588667,Data Science
Arts,109.54046810780873,Social Work
Science,120.96438657824488,Data Science
Arts,115.33996076741771,Engineering
Science,116.0932607065962,Data Science
Science,115.80634383303953,Computer Science
Arts,114.78097906537042,Writing/Author
Science,117.32151308813577,Computer Science
Arts,123.42606167431951,Research Scientist
Arts,116.57703435496987,Engineering
Commerce,111.43158615890736,Teaching
Commerce,122.20920963116636,Computer Science
Arts,101.15350511381531,Psychology
Arts,136.38406113512258,Engineering
Science,114.25358395955959,Teaching
Arts,105.43403821611334,Writing/Author
Commerce,118.39309289000363,Computer Science
Arts,97.64181143693466,Writing/Author
Science,112.28529098557547,Writing/Author
Arts,113.04930610418297,Writing/Author
Arts,123.81766598064112,Computer Science
Arts,124.64634950339908,Data Science
Science,114.94374956812858,Psychology
Commerce,120.32494879655638,Engineering
Arts,114.87139545410439,Psychology
Commerce,112.87618820210184,Teaching
Science,125.12656012827276,Research Scientist
Arts,106.7389303544043,Psychology
Arts,111.95836726459957,Teaching
Commerce,122.32733146221061,Research Scientist
Arts,108.31424308479963,Psychology
Arts,104.03850680299782,Psychology
Commerce,92.97056231094882,Teaching
Arts,111.12818822600097,Psychology
Commerce,115.11213013794833,Data Science
Arts,121.46842243836663,Research Scientist
Commerce,125.7407371730965,Engineering
Science,116.11276197845866,Computer Science
Commerce,125.63078939679042,Research Scientist
Arts,118.74585606744854,Data Science
Commerce,97.30610257668195,Social Work
Science,131.6726044981349,Data Science
Arts,110.15195635754964,Psychology
Commerce,120.73919514140545,Computer Science
Science,114.60664730715479,Social Work
Arts,113.87190640289239,Teaching
Science,116.4640049748134,Engineering
Science,116.71115872295377,Engineering
Arts,116.81354085760648,Research Scientist
Science,120.10536312336363,Computer Science
Science,97.75930427158686,Social Work
Science,109.4325460443373,Psychology
Commerce,124.65676183846554,Computer Science
Science,100.12156924241589,Writing/Author
Commerce,108.71416357678888,Social Work
Commerce,111.97929102307133,Teaching
Commerce,120.21963957694457,Computer Science
Commerce,108.41601566455157,Psychology
Arts,117.07982101358256,Research Scientist
Arts,102.9562753504066,Psychology
Commerce,87.03470847964884,Teaching
Arts,121.26582716136946,Research Scientist
Science,128.00712509829924,Computer Science
Arts,128.8664805966233,Research Scientist
Science,111.77604663757099,Psychology
Commerce,110.79280786451993,Psychology
Science,104.86583591198062,Teaching
Arts,111.73165828063001,Teaching
Arts,109.45295081434394,Psychology
Science,109.44653472034847,Psychology
Science,129.5161872316215,Engineering
Arts,108.0701530894498,Teaching
Arts,106.64849105399983,Social Work
Arts,105.60236648330743,Teaching
Science,118.03130328864566,Research Scientist
Arts,122.49909133441994,Data Science
Commerce,115.15707112867115,Data Science
Science,113.67585071778552,Psychology
Arts,102.59503896520783,Teaching
Commerce,115.74269205241008,Research Scientist
Commerce,115.01228827182251,Research Scientist
Arts,125.08734296192931,Engineering
Science,110.49241247324535,Psychology
Commerce,120.9700570962427,Computer Science
Arts,126.0392851038354,Research Scientist
Commerce,121.6150909168153,Research Scientist
Arts,105.4365380695199,Teaching
Commerce,118.26882028451217,Engineering
Arts,114.97288799618325,Teaching
Commerce,115.18683483590526,Engineering
Science,109.83379885804756,Social Work
Arts,116.04092049728226,Data Science
Science,111.60086791600718,Social Work
Commerce,129.16111798394374,Computer Science
Commerce,111.9537204990484,Teaching
Commerce,106.65143156830824,Psychology
Commerce,105.9777132186966,Psychology
Commerce,108.93589621717092,Teaching
Commerce,95.77697699447646,Writing/Author
Commerce,117.44810351241956,Data Science
Commerce,126.44236364182666,Research Scientist
Commerce,94.47796321102949,Psychology
Science,115.13028628171861,Research Scientist
Commerce,128.0055578616972,Engineering
Science,127.58268213259393,Data Science
Commerce,128.48621861617863,Research Scientist
Arts,106.16250936536493,Teaching
Arts,105.74063200974479,Social Work
Arts,108.69683185810283,Writing/Author
Arts,127.22649423719253,Computer Science
Science,118.01018345398334,Research Scientist
Science,115.08463508101411,Data Science
Arts,116.19747809604293,Research Scientist
Arts,122.54165269602593,Computer Science
Arts,102.53779637092289,Teaching
Commerce,128.15962097056484,Research Scientist
Science,121.97753704841156,Research Scientist
Arts,120.77069451099506,Computer Science
Science,123.62889421563008,Research Scientist
Science,107.13704368968776,Psychology
Arts,110.5228845557261,Writing/Author
Science,117.56483198255532,Computer Science
Arts,119.80127205674118,Computer Science
Science,123.02585142287109,Research Scientist
Science,122.06458976701867,Data Science
Commerce,107.46632435550445,Psychology
Arts,116.63077004800327,Engineering
Commerce,125.57693775556751,Data Science
Science,116.28324447578518,Engineering
Science,129.48785745389685,Data Science
Arts,124.84363528077594,Engineering
Commerce,110.05851729175637,Psychology
Arts,110.51288854445306,Social Work
Arts,121.30862823110607,Data Science
Commerce,109.20904707051156,Writing/Author
Commerce,127.0493084953398,Research Scientist
Commerce,126.5077543559662,Engineering
Arts,108.186640170303,Psychology
Arts,124.6636646030553,Research Scientist
Commerce,102.94301933605942,Writing/Author
Commerce,109.26707605038041,Writing/Author
Commerce,118.73356867762512,Research Scientist
Commerce,116.89271594648368,Engineering
Arts,105.52599509493714,Psychology
Science,130.72952418392381,Computer Science
Science,98.2944992454808,Social Work
Commerce,111.27559229273264,Teaching
Arts,117.75457017085937,Data Science
Arts,109.21410142119541,Writing/Author
Science,110.51958323644511,Social Work
Commerce,107.68934208462021,Social Work
Commerce,125.24639231200736,Computer Science
Commerce,102.99042683412321,Teaching
Arts,105.20354811315121,Teaching
Commerce,124.07863392175646,Research Scientist
Commerce,121.82333354029754,Computer Science
Commerce,113.40865244509165,Psychology
Arts,121.89796832296693,Data Science
Science,110.77306567771731,Teaching
Commerce,117.88330075829161,Data Science
Commerce,111.9391072416542,Psychology
Science,113.87485664799289,Teaching
Commerce,114.67591158338875,Writing/Author
Commerce,100.01052731323868,Social Work
Commerce,117.04350308800967,Research Scientist
Commerce,118.23762558401371,Engineering
Science,116.18718628852088,Research Scientist
Commerce,117.1056576582612,Computer Science
Science,126.24852620208867,Computer Science
Arts,99.59059442256185,Teaching
Science,110.3462176368304,Social Work
Commerce,110.34723482247696,Psychology
Science,101.7651340746529,Writing/Author
Science,108.25940810322699,Teaching
Arts,119.7150262621502,Data Science
Arts,123.07023197520654,Data Science
Commerce,93.38086189683958,Writing/Author
Commerce,118.36261289269672,Engineering
Science,111.11577942084504,Writing/Author
Commerce,112.97197097854516,Writing/Author
Science,107.6056383812904,Social Work
Arts,101.13938362439364,Teaching
Science,110.59264333280288,Social Work
Arts,109.05873197722943,Social Work
Science,98.8636959812722,Writing/Author
Arts,108.65033010293789,Social Work
Arts,116.27313091007838,Data Science
Arts,104.7581605192531,Social Work
Science,128.88423508667466,Research Scientist
Arts,126.55217779742274,Computer Science
Arts,127.56495998175679,Engineering
Arts,123.77909286139055,Research Scientist
Arts,104.47440279999844,Writing/Author
Commerce,117.30541982339575,Research Scientist
Commerce,106.44095732873542,Teaching
Commerce,123.84446912017262,Engineering
Arts,109.87166519459589,Teaching
Science,106.6806501941382,Psychology
Science,139.87601042692432,Computer Science
Science,111.3041060517169,Writing/Author
Commerce,119.99073768600236,Data Science
Commerce,111.25093243717922,Psychology
Commerce,107.34247759934588,Psychology
Arts,101.18203490120473,Writing/Author
Commerce,124.85918326707205,Research Scientist
Arts,125.43093382136811,Engineering
Commerce,117.32896427200984,Engineering
Science,99.1422432241795,Social Work
Arts,116.80819553060599,Research Scientist
Commerce,106.75010019515757,Psychology
Commerce,103.11841427854625,Teaching
Arts,126.45108393039999,Engineering
Science,116.34796643349216,Data Science
Arts,129.39406058659867,Engineering
Arts,110.6573075577022,Social Work
Commerce,115.32368183706514,Engineering
Commerce,108.01357482089865,Teaching
Commerce,101.1444120688571,Teaching
Commerce,113.72858032194839,Social Work
Science,122.03158030514433,Data Science
Commerce,125.57591273938382,Computer Science
Commerce,127.70335970908647,Computer Science
Commerce,114.96847122693941,Social Work
Arts,113.92073297763406,Teaching
Science,106.26027189341809,Psychology
Arts,129.04661841619645,Engineering
Science,120.77816573403014,Research Scientist
Science,109.22704862057212,Writing/Author
Arts,104.71652642985762,Teaching
Science,110.7997204120789,Teaching
Arts,129.2061814481499,Computer Science
Arts,118.19771635927793,Research Scientist
Commerce,108.91998053709091,Social Work
Science,115.68032876928228,Engineering
Commerce,100.9000896341714,Social Work
Arts,127.09818728053389,Data Science
Commerce,119.07505564620148,Engineering
Science,105.34788147927273,Psychology
Arts,116.82609769604767,Data Science
Commerce,114.64969732590129,Teaching
Commerce,119.20927735001518,Research Scientist
Commerce,127.71547716153417,Engineering
Commerce,111.37740468081844,Social Work
Commerce,107.22276420142927,Writing/Author
Arts,113.69781449335609,Social Work
Science,109.3572171015141,Social Work
Science,107.44119521964463,Psychology
Science,99.48408497157193,Teaching
Commerce,114.46700709983638,Psychology
Science,116.89628219273989,Computer Science
Arts,114.55239261578961,Social Work
Science,101.76499740425061,Teaching
Arts,136.64545414948958,Computer Science
Commerce,97.4573491177988,Psychology
Science,127.01945879241848,Data Science
Arts,105.37409543544202,Social Work
Arts,106.55674275058145,Psychology
Commerce,109.92252974997315,Psychology
Commerce,108.72585226457096,Writing/Author
Science,127.73150380119756,Research Scientist
Arts,124.78816181067322,Engineering
Science,94.41072464407974,Psychology
Science,106.71343223378263,Psychology
Arts,112.10879737816018,Social Work
Arts,115.88788287962248,Data Science
Science,118.42047631288642,Computer Science
Science,112.20755606554697,Social Work
Science,112.95237432236974,Psychology
Science,110.68508414964924,Teaching
Arts,103.86119422159749,Social Work
Arts,109.22509739461,Social Work
Commerce,147.07614950658137,Engineering
Arts,113.00368983877168,Teaching
Commerce,120.5734227872024,Engineering
Science,120.17051205623119,Research Scientist
Commerce,121.9291157606192,Research Scientist
Science,108.43763917845426,Social Work
Commerce,113.30045928897107,Writing/Author
Arts,111.23594790993337,Psychology
Science,125.81887082430961,Research Scientist
Science,115.21894131415328,Computer Science
Commerce,99.54390307952868,Psychology
Science,98.82616452618855,Teaching
Commerce,109.0874806342666,Writing/Author
Commerce,111.14759989127356,Teaching
Commerce,103.62148808357728,Social Work
Science,102.77562502251341,Social Work
Arts,133.57305244408724,Engineering
Science,121.20922521208438,Data Science
Arts,115.403490426529,Engineering
Arts,117.72121065978374,Computer Science
Arts,105.83348317266105,Writing/Author
Commerce,114.47328019299887,Writing/Author
Arts,141.5203499845096,Data Science
Commerce,140.0477599497226,Research Scientist
Arts,113.01979107687069,Psychology
Commerce,107.37625862162407,Teaching
Arts,121.89227854246926,Engineering
Commerce,134.25610738733982,Data Science
Arts,129.15429315088306,Data Science
Science,118.25652929244912,Research Scientist
Science,121.44837405388867,Data Science
Science,118.17448775059012,Computer Science
Science,109.4228834584237,Writing/Author
Commerce,125.29782909003723,Engineering
Arts,106.06368545620779,Social Work
Arts,112.73696058103636,Writing/Author
Science,133.9961969247661,Engineering
Arts,120.84588076991483,Engineering
Commerce,108.59306516351336,Teaching
Arts,101.06221618390371,Writing/Author
Commerce,137.67752640192577,Engineering
Arts,116.76957080248451,Data Science
Commerce,104.1753199650177,Writing/Author
Arts,118.43668691456,Research Scientist
Science,132.86907561320584,Research Scientist
Arts,112.80329041621717,Teaching
Science,120.43427886877625,Computer Science
Commerce,106.48655211305609,Psychology
Arts,103.71164064968198,Social Work
Commerce,110.56084082871052,Social Work
Commerce,102.66782811127663,Social Work
Arts,124.3013971045474,Engineering
Commerce,116.54535694931286,Data Science
Commerce,113.65127302185283,Social Work
Commerce,118.08459035759533,Data Science
Science,112.80067102343283,Writing/Author
Arts,127.61703641211828,Computer Science
Arts,118.88203113549831,Computer Science
Commerce,118.22456419870244,Research Scientist
Arts,119.90337202752143,Data Science
Commerce,104.74263683085996,Writing/Author
Science,103.50328770505641,Writing/Author
Science,122.93511685144553,Engineering
Science,129.53902790145435,Computer Science
Science,106.83311607089772,Social Work
Science,93.98667481228584,Social Work
Arts,126.112211403234,Research Scientist
Arts,116.20506884633096,Computer Science
Science,129.54246386135526,Engineering
Commerce,122.59039353189999,Research Scientist
Commerce,111.56824507700364,Teaching
Science,117.4794625291431,Data Science
Commerce,120.88944413694148,Engineering
Science,126.93956480048001,Engineering
Science,102.88347175845149,Psychology
Arts,133.2383126669549,Computer Science
Science,110.28042079102553,Teaching
Arts,103.41884911378416,Psychology
Commerce,105.97359965451487,Psychology
Arts,125.41039139654923,Research Scientist
Commerce,106.51341048253246,Psychology
Arts,117.6863268234628,Computer Science
Arts,136.26350349547874,Computer Science
Arts,109.25772480607664,Psychology
Arts,115.98438167329324,Research Scientist
Arts,114.32536226986618,Writing/Author
Commerce,116.44491815158516,Engineering
Arts,105.09038604866208,Teaching
Arts,117.23227441542426,Computer Science
Science,107.08074509065489,Writing/Author
Commerce,114.77825975624846,Writing/Author
Arts,112.11476765958108,Social Work
Arts,120.41328274601113,Data Science
Science,123.07524404642646,Research Scientist
Science,114.8682386845294,Teaching
Science,136.9401668307221,Research Scientist
Arts,114.6108719393894,Teaching
Arts,100.32370794098829,Writing/Author
Commerce,105.91465609292395,Social Work
Commerce,115.47794080792099,Computer Science
Arts,117.38118470120668,Engineering
Commerce,118.59421104338246,Engineering
Science,116.61066500837912,Engineering
Arts,105.77663837429009,Writing/Author
Science,114.65178227694057,Writing/Author
Commerce,122.07580926323178,Research Scientist
Science,105.63773037944908,Social Work
Science,118.48110040384637,Data Science
Arts,123.90190978288861,Engineering
Commerce,113.50988685801825,Teaching
Commerce,110.04727664039851,Teaching
Commerce,119.63602993735407,Research Scientist
Arts,99.21004510290543,Writing/Author
Commerce,112.47037852138483,Teaching
Commerce,118.54227433071617,Research Scientist
Science,122.70688228026593,Research Scientist
Arts,123.09445760319501,Engineering
Commerce,116.1676478840609,Computer Science
Arts,114.05807376103873,Social Work
Science,114.68399093672606,Teaching
Commerce,101.35206503885331,Writing/Author
Science,132.50475222911794,Data Science
Commerce,117.2724409332705,Computer Science
Arts,116.75477564865942,Research Scientist
Science,107.2025488158783,Writing/Author
Commerce,116.97982550043638,Engineering
Arts,125.8681054421012,Data Science
Arts,118.73667731227935,Computer Science
Science,109.04884674248616,Psychology
Arts,129.6457150721784,Data Science
Arts,120.18578497630575,Computer Science
Commerce,111.09864900254954,Social Work
Science,119.64079616488148,Research Scientist
Arts,99.94243157774068,Psychology
Commerce,123.95497413782385,Engineering
Arts,123.39013309983724,Research Scientist
Commerce,105.4611679488385,Teaching
Arts,106.93313460455872,Writing/Author
Commerce,122.19038153942472,Engineering
Arts,113.39007048363256,Writing/Author
Science,114.9950492865318,Writing/Author
Arts,105.30732123663665,Teaching
Arts,100.36168233563903,Writing/Author
Arts,109.79304451595777,Psychology
Arts,119.1680296970636,Computer Science
Arts,111.65584037528322,Teaching
Commerce,105.97656074950825,Teaching
Commerce,102.48044359206348,Writing/Author
Arts,104.75213070930812,Writing/Author
Arts,124.63537867485829,Research Scientist
Commerce,108.35878265349024,Writing/Author
Science,114.50531769771999,Psychology
Science,124.75348264959817,Engineering
Arts,111.55843991223118,Social Work
Science,116.36956044001826,Computer Science
Arts,99.92818068059822,Teaching
Science,116.28286256722812,Research Scientist
Science,103.93432540236746,Psychology
Commerce,97.47930535715105,Teaching
Science,124.8390832358521,Engineering
Commerce,110.1336870616202,Psychology
Science,120.26580847812848,Computer Science
Commerce,126.36318347978282,Computer Science
Commerce,114.8714943296674,Psychology
Arts,120.51835418229616,Research Scientist
Science,108.43123675798111,Teaching
Commerce,104.45374167880198,Writing/Author
Commerce,126.60539468380802,Data Science
Science,136.99296827178165,Computer Science
Science,107.21356019088249,Teaching
Arts,114.3403613943143,Teaching
Arts,116.24505509619095,Engineering
Commerce,108.68987219909452,Teaching
Arts,135.25412146457163,Research Scientist
Commerce,107.3783297793448,Teaching
Commerce,126.95197531208049,Engineering
Commerce,128.76541477416268,Research Scientist
Arts,126.78831890025857,Engineering
Science,111.68516056365544,Teaching
Commerce,128.13350969078346,Data Science
Science,112.67586400671456,Writing/Author
Commerce,104.91593967190565,Psychology
Commerce,109.49062570791581,Social Work
Arts,121.62023883384734,Data Science
Science,125.81519070493367,Computer Science
Arts,116.83188715319724,Data Science
Commerce,101.24267707591909,Writing/Author
Science,117.0740489072602,Data Science
Science,112.66122372791145,Psychology
Science,114.28216027508503,Writing/Author
Science,107.37302831459523,Writing/Author
Arts,107.05959350768143,Social Work
Commerce,97.4394389213511,Teaching
Arts,101.91862101936701,Writing/Author
Arts,103.11075598571024,Psychology
Science,120.18733233609174,Engineering
Science,131.52318445078643,Engineering
Science,130.17344690223587,Engineering
Arts,119.78283995470352,Research Scientist
Arts,118.72942705170044,Research Scientist
Arts,127.92684976519337,Research Scientist
Commerce,115.73268177057581,Engineering
Arts,106.3022121758448,Teaching
Science,127.01054430826797,Research Scientist
Science,118.80050437538215,Computer Science
Commerce,129.20041836851712,Data Science
Science,125.81678800914644,Data Science
Commerce,117.44998901864331,Research Scientist
Science,108.31488175344306,Social Work
Science,114.29918156021975,Writing/Author
Science,119.70484688923543,Engineering
Science,111.95888993541612,Psychology
Commerce,101.71977589720593,Psychology
Science,101.36523203909002,Social Work
Science,121.17914826008005,Engineering
Arts,126.45992869605007,Data Science
Commerce,96.13429514785258,Social Work
Arts,111.32126909005144,Social Work
Science,110.14846426154735,Social Work
Arts,119.7741090954172,Data Science
Commerce,121.74508726966188,Computer Science
Arts,92.2114886652363,Psychology
Commerce,102.62403726513047,Psychology
Arts,103.63558948294147,Psychology
Commerce,118.47230302932348,Engineering
Arts,113.77163227964625,Teaching
Arts,133.1768497569627,Engineering
Arts,96.45362915182663,Psychology
Commerce,127.38607695860114,Engineering
Arts,106.2343472661605,Teaching
Commerce,127.83899338662691,Engineering
Science,117.80570599554068,Research Scientist
Commerce,116.92469867518159,Research Scientist
Arts,101.27866676663027,Social Work
Commerce,127.66221696592206,Research Scientist
Arts,107.75933838409136,Writing/Author
Arts,104.42003096060293,Social Work
Arts,104.89624979255667,Teaching
Commerce,130.94307981177226,Data Science
Science,108.98707415181474,Psychology
Commerce,126.0475336951477,Engineering
Commerce,108.92785900338357,Psychology
Commerce,126.48055607821057,Engineering
Arts,105.66992532468088,Psychology
Commerce,116.8259177973817,Data Science
Science,108.91121683016293,Psychology
Arts,116.10071731192956,Computer Science
Commerce,129.44458292401814,Computer Science
Commerce,97.38737508927144,Social Work
Commerce,114.14831602019655,Writing/Author
Commerce,115.5225171898163,Engineering
Arts,103.1079226452072,Social Work
Commerce,110.20673930285523,Psychology
Science,110.55262271593217,Teaching
Commerce,117.83909133027302,Computer Science
Science,131.9227212185132,Research Scientist
Arts,106.33322768537553,Psychology
Science,113.83751408561675,Social Work
Commerce,106.43395849817416,Teaching
Commerce,124.06299019854126,Engineering
Science,101.88903294469404,Social Work
Science,132.69616414091277,Computer Science
Commerce,129.09617883314644,Research Scientist
Commerce,117.58848062423034,Data Science
Arts,113.51123473185015,Writing/Author
Arts,116.06665130809597,Data Science
Arts,115.0036859065746,Engineering
Commerce,117.67756510847681,Data Science
Commerce,102.22460611429761,Writing/Author
Arts,128.35439187816553,Data Science
Commerce,116.81143104310352,Computer Science
Science,104.12299742825924,Writing/Author
Science,108.04195407768516,Social Work
Commerce,129.23005693718935,Research Scientist
Commerce,118.78486188388523,Engineering
Commerce,116.891481009937,Data Science
Commerce,105.31852743028801,Writing/Author
Arts,117.71416245803044,Computer Science
Arts,122.22329499232475,Engineering
Commerce,137.17756084757124,Engineering
Commerce,124.03827098498854,Research Scientist
Science,106.01917686581633,Social Work
Commerce,126.2667779083992,Data Science
Science,105.71679560756802,Psychology
Arts,122.93384889534626,Research Scientist
Arts,106.134975789842,Teaching
Arts,112.86734379894529,Teaching
Science,135.89820571479436,Engineering
Commerce,95.22531185174324,Psychology
Science,121.32858574590136,Data Science
Commerce,120.65189569811375,Data Science
Commerce,113.79746645989378,Social Work
Commerce,120.83523513967236,Computer Science
Commerce,104.8734801024531,Social Work
Commerce,108.09276712147673,Teaching
Commerce,98.57969188437521,Writing/Author
Science,112.59546421350896,Social Work
Arts,114.56906031216492,Psychology
Commerce,96.48984647267065,Teaching
Science,108.46765576358918,Social Work
Science,104.67805273621656,Psychology
Commerce,122.97303560647613,Data Science
Arts,134.6451860481595,Computer Science
Science,135.66414701482432,Computer Science
Science,108.40664999956333,Teaching
Arts,129.9071778578024,Data Science
Arts,112.56256942501773,Teaching
Science,120.33738172744918,Data Science
Science,118.37468904303975,Engineering
Science,122.64051705382158,Engineering
Commerce,109.69911834246666,Teaching
Commerce,100.88130347899686,Psychology
Commerce,132.036863139505,Data Science
Commerce,114.25071376206868,Teaching
Science,110.37889376115287,Social Work
Science,108.87175907044715,Social Work
Arts,115.43808933374183,Engineering
Arts,104.42624392094483,Psychology
Commerce,109.87127697782775,Psychology
Science,117.81599674920216,Data Science
Arts,121.7252018923263,Data Science
Commerce,123.9077547501704,Data Science
Arts,114.17519386397889,Psychology
Science,120.61688485162634,Data Science
Commerce,115.30851996298364,Data Science
Arts,104.36606141059995,Social Work
Commerce,112.22346799759825,Social Work
Arts,122.21122970486475,Research Scientist
Commerce,115.0929297839986,Data Science
Commerce,127.1726520740608,Data Science
Science,122.86964309524006,Research Scientist
Science,111.3254881120114,Psychology
Commerce,133.80167800885937,Data Science
Arts,107.8551924939686,Psychology
Commerce,112.24795298868074,Social Work
Science,117.27652379016529,Research Scientist
Commerce,105.70041699412863,Teaching
Commerce,117.44654216228176,Engineering
Science,99.79192526391955,Teaching
Arts,113.56414798941564,Psychology
Science,104.68903494107586,Writing/Author
Arts,126.44223256402692,Research Scientist
Science,116.38545505858178,Research Scientist
Commerce,97.38170304737721,Social Work
Arts,109.30035909590073,Writing/Author
Commerce,114.34206438821519,Writing/Author
Commerce,104.29954523689571,Psychology
Arts,113.87050628156639,Teaching
Science,128.6319890397836,Research Scientist
Arts,107.50177267529028,Psychology
Arts,114.2961423509077,Psychology
Science,121.31334674555414,Engineering
Arts,98.65922244035477,Writing/Author
Commerce,107.07736454428304,Writing/Author
Science,119.40480918821675,Research Scientist
Commerce,130.27039358961824,Research Scientist
Science,130.3968570738421,Data Science
Science,122.63379989460313,Computer Science
Arts,127.29338476569227,Research Scientist
Commerce,121.71085713691555,Data Science
Science,111.43869494046741,Social Work
Science,106.72718448789337,Teaching
Commerce,131.17241437909658,Data Science
Arts,108.57262848883778,Psychology
Arts,111.78914122673493,Teaching
Commerce,136.01801674535824,Data Science
Science,117.6007354562636,Data Science
Commerce,101.5049743104594,Psychology
Science,108.4964520662432,Writing/Author
Arts,104.09178500273667,Writing/Author
Science,134.17754883550225,Computer Science
Commerce,130.08413440161718,Research Scientist
Arts,112.910182117941,Psychology
Science,106.5390167460588,Psychology
Arts,104.61981218348488,Social Work
Commerce,108.88266059762861,Teaching
Science,121.85487746180665,Engineering
Arts,133.5288320207435,Data Science
Commerce,104.79170690288773,Writing/Author
Science,124.93241484483234,Engineering
Arts,102.65806824814754,Teaching
Science,121.93959503522905,Data Science
Arts,127.2129436968127,Research Scientist
Arts,107.48300604752191,Social Work
Science,119.89506636878563,Computer Science
Commerce,117.58195988261643,Research Scientist
Arts,124.84191118134865,Data Science
Science,134.18062153733717,Engineering
Science,130.13029777873243,Engineering
Science,128.08070467677996,Engineering
Science,125.99132583469013,Engineering
Arts,111.27379376503113,Teaching
Arts,115.5463085723021,Research Scientist
Commerce,113.68024942224893,Psychology
Commerce,114.12550656744443,Teaching
Science,110.27505748815412,Psychology
Commerce,104.44160282266078,Psychology
Arts,87.8017916949548,Teaching
Arts,96.45838611719205,Teaching
Arts,101.92924100379653,Social Work
Science,131.58166238564374,Engineering
Science,106.68635613547285,Psychology
Science,110.35563652048667,Teaching
Commerce,128.02581176583277,Computer Science
Commerce,110.37318901817939,Social Work
Arts,124.90694607653874,Computer Science
Arts,118.80578332927442,Computer Science
Science,124.37451865727402,Research Scientist
Arts,104.96543013136494,Writing/Author
Arts,119.20852547914374,Computer Science
Commerce,129.87007115733664,Computer Science
Science,119.3069776759056,Engineering
Commerce,115.83273158949105,Engineering
Science,107.21090943189256,Teaching
Science,118.16854166555257,Engineering
Commerce,113.92826023535018,Writing/Author
Science,126.21059770811381,Computer Science
Arts,124.76705089007704,Research Scientist
Science,125.71309187313133,Data Science
Commerce,99.28573487466743,Social Work
Arts,108.26307920119413,Teaching
Arts,129.93040494402874,Engineering
Commerce,110.9045815286355,Psychology
Arts,109.49766916718326,Social Work
Science,129.10075799807487,Data Science
Commerce,117.3852299095947,Data Science
Science,115.26699246004642,Data Science
Commerce,122.30908598744266,Computer Science
Arts,121.84986569543547,Computer Science
Commerce,115.80922903660806,Data Science
Arts,100.18389716114737,Writing/Author
Science,117.12011174251036,Research Scientist
Commerce,110.60169438813331,Psychology
Arts,117.15290081997374,Research Scientist
Arts,116.08608255109841,Data Science
Arts,115.16147608333007,Research Scientist
Science,108.81409108862556,Writing/Author
Arts,98.1598404287912,Writing/Author
Arts,120.29982645358658,Data Science
Arts,109.48832414416707,Psychology
Arts,120.40040812454905,Research Scientist
Commerce,113.73923339094726,Social Work
Science,120.80578645573348,Data Science
Arts,100.58164004856432,Social Work
Arts,124.18253154109672,Computer Science
Commerce,118.39907162443512,Research Scientist
Commerce,95.92184481371794,Teaching
Arts,102.34896072425383,Writing/Author
Commerce,114.5484086430065,Writing/Author
Commerce,109.64015632747262,Writing/Author
Arts,98.05981594250737,Psychology
Arts,103.34899714865269,Teaching
Science,117.05228789776149,Computer Science
Commerce,124.2342270664965,Data Science
Commerce,111.04348055764613,Social Work
Science,104.53442673410103,Psychology
Commerce,120.1037239077277,Engineering
Arts,122.7942920772893,Data Science
Commerce,121.52163173353712,Research Scientist
Arts,120.82598919006627,Computer Science
Commerce,105.17189729253624,Teaching
Arts,104.63664358114984,Social Work
Arts,103.56318726239758,Social Work
Arts,110.39212883873716,Writing/Author
Science,110.2564225101535,Writing/Author
Arts,107.24691037382104,Writing/Author
Commerce,119.61063646838046,Data Science
Arts,113.29750007693926,Social Work
Science,124.00564073830012,Computer Science
Arts,118.02809876050988,Engineering
Arts,112.19809196127153,Teaching
Commerce,107.24590809105993,Teaching
Arts,125.88964415167078,Computer Science
Commerce,130.7836122077177,Data Science
Science,118.99443091247777,Computer Science
Arts,132.39241259278856,Computer Science
